index,num,name,blog or review,blog name,like_count_list,command_count_list,img_count,neighber_count,blog review
164,36,배곧 양푼애등갈비,블로그 리뷰,배곧 점심으로 딱이야,6,11,31,289,['요새']
165,37,배곧 양푼애등갈비,블로그 리뷰,배곧 고깃집 내 맘에 쏙,4,0,28,67,"['올해', '때문']"
166,38,배곧 양푼애등갈비,블로그 리뷰,배곧 밥집 든든해요!,13,0,31,2568,['오랜']
167,39,배곧 양푼애등갈비,블로그 리뷰,배곧 진짜 매운 갈비찜 [양푼애등갈비],7,5,22,136,[]
168,40,배곧 양푼애등갈비,블로그 리뷰,배곧등갈비찜 먹을만한곳 양푼애,38,5,9,3560,"['안녕하세요', '미']"
169,41,배곧 양푼애등갈비,블로그 리뷰,배곧 고기맛집 마성의 맛,26,16,24,5721,"['안녕하세요', '에밀리', '.']"
170,42,배곧 양푼애등갈비,블로그 리뷰,배곧신도시 고기집 추천해요,36,8,24,569,[]
171,43,배곧 양푼애등갈비,블로그 리뷰,매력적인 배곧신도시 맛집,12,1,26,3372,['얼마']
172,44,배곧 양푼애등갈비,블로그 리뷰,양푼애 등갈비 등골이 빠져도 먹고 보자,98,37,5,3597,"['처음', '갈비', '봤어요', '양푼']"
173,45,배곧 양푼애등갈비,블로그 리뷰,[배곧]양푼애 내돈내산 솔직후기,23,2,13,603,[]
175,47,배곧 양푼애등갈비,블로그 리뷰,진한 맛이 일품인 배곧 고깃집,4,1,27,1529,[]
176,48,배곧 양푼애등갈비,블로그 리뷰,배곧 점심은 등갈비로!,0,0,33,40,['항상']
177,49,배곧 양푼애등갈비,블로그 리뷰,배곧 고기맛집 속이 따뜻해져,0,0,22,702,[]
178,50,배곧 양푼애등갈비,블로그 리뷰,시흥 배곧 양푼애등갈비,48,16,17,1843,"['안녕하세요', '주말']"
179,51,배곧 양푼애등갈비,블로그 리뷰,배곧 고깃집 꿀맛탱이네요,85,4,33,2602,['얼마']
180,52,배곧 양푼애등갈비,블로그 리뷰,양푼애등갈비가 배곧 맛집으로는 최고지!,11,4,28,923,[]
181,53,배곧 양푼애등갈비,블로그 리뷰,[배곧 맛집]맛있게 매콤한 매운 갈비찜/양푼애등갈비 후기,72,47,48,2376,['안녕하세요']
182,54,배곧 양푼애등갈비,블로그 리뷰,[시흥 배곧맛집] 매콤달달한 등갈비가 땡긴다면_양푼애등갈비,27,8,10,1397,"['안녕하세요', '꿈꾸는', '이에요', '매운', '땡기는', '무엇', '고민', '찰나']"
183,55,배곧 양푼애등갈비,블로그 리뷰,[시흥/배곧 맛집] 배곧 양푼애등갈비 포장후기,26,19,27,1036,['안녕하세요']
184,56,배곧 양푼애등갈비,블로그 리뷰,배곧 데이트 여기는 꼭 들려,3,0,22,268,['예전']
185,57,배곧 양푼애등갈비,블로그 리뷰,배곧 가볼만한곳 찾는다면 추천,36,2,34,2879,[]
186,58,배곧 양푼애등갈비,블로그 리뷰,맛있게 매운 정왕동 밥집,45,0,31,5483,"['지인', '간', '약속', '어디']"
187,59,배곧 양푼애등갈비,블로그 리뷰,양푼애등갈비 배곧점 맵단 중독강한 매운맛! ,11,0,9,411,[]
188,60,배곧 양푼애등갈비,블로그 리뷰,입맛을 사로잡는 배곧 맛집 ,15,0,24,960,['얼마']
189,61,배곧 양푼애등갈비,블로그 리뷰,또 가고 싶은 배곧 최愛 맛집 양푼 愛 등갈비,15,3,21,539,[]
190,62,배곧 양푼애등갈비,블로그 리뷰,정왕동 고깃집 여기로 선택했지,3,0,24,1529,[]
191,63,배곧 양푼애등갈비,블로그 리뷰,정왕동 고깃집 양푼애등갈비 최애 등갈비 와우,6,1,27,1043,"['안녕하세요', '잇님들', '스타', '어', '묵은', '계속', '있는데', '밖에는', '나가지만']"
192,64,배곧 양푼애등갈비,블로그 리뷰,배곧 고깃집 제대로 먹고왔다!,18,0,32,1544,[]
193,65,배곧 양푼애등갈비,블로그 리뷰,생각나는 정왕동 맛집,6,5,30,234,['얼마']
196,68,배곧 양푼애등갈비,블로그 리뷰,매력있는 정왕동 맛집,17,9,34,1540,"['안녕하세요', '0', '다이어트', '없는', '어', '쏭입니', '.', '전']"
197,69,배곧 양푼애등갈비,블로그 리뷰,시흥 배곧 맛집 추천은 바로 양푼애등갈비,7,2,28,1708,['안녕하세요']
198,70,배곧 양푼애등갈비,블로그 리뷰,스트레스 해소 배곧신도시 맛집 ,10,2,29,686,"['스트레스', '위해', '안성']"
199,71,배곧 양푼애등갈비,블로그 리뷰,정왕동 포장 맛집 배달도 된다!,9,2,26,532,['얼마']
200,72,배곧 양푼애등갈비,블로그 리뷰,배곧 포장 맛집 배달도 가능해,3,0,27,686,"['여러분', '어떤', '꽂혀']"
201,73,배곧 양푼애등갈비,블로그 리뷰,배곧 고기맛집 괜찮네요,4,3,26,370,['오랜']
202,74,배곧 양푼애등갈비,블로그 리뷰,배곧 고기맛집 맵고 달고 짜고!,7,2,32,2229,[]
203,75,배곧 양푼애등갈비,블로그 리뷰,배곧 점심 맛집 맛있네! 양푼애등갈비 후기,9,0,30,580,['얼마']
204,1,배곧 투파인드피터 배곧점,블로그 리뷰,투파인드피터 전복내장 리조또 & 모닝 스테이크🥩,7,4,22,1474,['투']
205,2,배곧 투파인드피터 배곧점,블로그 리뷰,시흥 배곧 맛집 : 투파인드피터,5,5,13,2143,"['지난', '말']"
206,3,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 투파인드피터 솔직후기,7,5,10,290,[]
207,4,배곧 투파인드피터 배곧점,블로그 리뷰,"[투파인드피터] 투파인트피터 배곧 완전 찐 맛집! 분위기 은은~오붓하게 데이트~ 하기 딱 좋은 장소! (feat.배곧 투파인트피터, 배곧 파스타, 배곧 스테이크, 시흥 배곧 맛집)",10,7,42,308,['안녕하세요']
208,5,배곧 투파인드피터 배곧점,블로그 리뷰,"배곧맛집, 힙한 분위기의 레스토랑",8,2,25,656,"['광고', '간다']"
209,6,배곧 투파인드피터 배곧점,블로그 리뷰,배곧신도시 파스타 :: 투파인드피터 배곧점,15,17,23,972,[]
210,7,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 파스타하면 투파인드피터 아브뉴프랑 파스타맛집🍝,2,0,27,63,[]
211,8,배곧 투파인드피터 배곧점,블로그 리뷰,시흥 배곧맛집 투파인드피터 분위기까지 굿,8,2,13,2260,[]
212,9,배곧 투파인드피터 배곧점,블로그 리뷰,[배곧맛집] 투파인드피터(TO FIND PETER) 배곧점 _ 유니크 다이닝 레스토랑이라는데 파스타집,9,2,25,2722,[]
213,10,배곧 투파인드피터 배곧점,블로그 리뷰,*배곧 투파인드피터 다녀왔어요*,19,9,29,1287,['안녕하세요']
214,11,배곧 투파인드피터 배곧점,블로그 리뷰,[배곧 맛집] 맛도 분위기도 좋은 배곧 데이트 추천 맛집 투파인드피터,15,3,24,2806,['투']
215,12,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 투파인드피터 : 맛도 분위기도 좋은 스테이크 파스타집🍝,10,0,12,584,"['맑은', '하늘']"
216,13,배곧 투파인드피터 배곧점,블로그 리뷰,"배곧신도시맛집-투파인드피터 배곧점에서 해산물로제파스타, 전복내장크림리조또 뚝딱!, 배곧파스타, 배곧아비뉴프랑, 배곧데이트",7,2,25,322,[]
217,14,배곧 투파인드피터 배곧점,블로그 리뷰,시흥 배곧 데이트하기 좋은 파스타 맛집 ‘투파인드피터’,6,4,32,183,['안녕하세요']
218,15,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 아브뉴프랑 맛집 투파인드피터 배곧점 ,9,4,18,396,"['안녕하세요', '블로거', '니']"
219,16,배곧 투파인드피터 배곧점,블로그 리뷰,#Emotional,4,0,6,98,[]
220,17,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 맛집 추천 파스타 먹고 싶을 때 '투 파인드 피터',8,1,7,1147,['안녕하세요']
221,18,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 스테이크 파스타 맛집 분위기좋은 투파인드피터 배곧점,41,20,23,1629,[]
222,19,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 투파인드피터 ,6,0,24,1077,[]
223,20,배곧 투파인드피터 배곧점,블로그 리뷰,TO FIND PETER,10,5,20,71,['투']
224,21,배곧 투파인드피터 배곧점,블로그 리뷰,"[내돈내산] 배곧 맛집, 배곧 파스타 TO FIND PETER (투 파인드 피터  배곧점) ",7,2,9,132,['독욕탕']
225,22,배곧 투파인드피터 배곧점,블로그 리뷰,[시흥 배곧 맛집] 투 파인드 피터 To Find Peter / 힙한데 맛있고 가격도 합리적,2,0,11,87,[]
226,23,배곧 투파인드피터 배곧점,블로그 리뷰,[Mystery Life-ing] 시흥/배곧 :: 투파인드피터 (To Find Peter)- 배곧점 :: 라구 페투치니 & 게살 크림 파스타,4,1,24,297,['원래']
227,24,배곧 투파인드피터 배곧점,블로그 리뷰,"오늘은 양식 먹는 날! 배곧 ""투파인드피터""",0,0,9,85,"['안녕하세요', '주말']"
228,25,배곧 투파인드피터 배곧점,블로그 리뷰,내일상 휴무날 리조또맛집 방문기,4,0,2,33,"['안녕하세', '정', '쌤', '.', '목요일', '휴무', '져']"
229,26,배곧 투파인드피터 배곧점,블로그 리뷰,[배곧 맛집] 투파인드피터 / 데이트코스 강추 / 생명공원 노을,7,5,22,29,[]
230,27,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 투파인드피터,1,4,2,16,[]
231,28,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 아브뉴프랑 파스타 투파인드피터 분위기맛집 고망고,4,1,24,28,['어느']
232,29,배곧 투파인드피터 배곧점,블로그 리뷰,[누누돈내돈] 분위기 깡패 투파인드피터,51,27,15,861,['안녕하세요']
233,30,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 파스타 맛집 ღ투파인드피터ღ,4,2,11,25,"['안녕하세요', '며칠', '날씨']"
234,31,배곧 투파인드피터 배곧점,블로그 리뷰,투파인피터 배곧점,8,1,6,436,['기념일']
235,32,배곧 투파인드피터 배곧점,블로그 리뷰,"[배곧]투파인드피터(파스타),윌로우 우드(카페)",11,17,35,67,"['여름', '끝나니', '귀찮네', '유', '기간']"
236,33,배곧 투파인드피터 배곧점,블로그 리뷰,[시흥 배곧] 투파인드피터 / 파스타 전문점 /게살크림파스타/전복 내장 크림 리조또/ 훈연 비프 부채살 스테이크 ,6,2,21,151,[]
237,34,배곧 투파인드피터 배곧점,블로그 리뷰,2021년 1월의 일상 : 나잇값은 못해요,20,6,56,161,"['2021년', '되었고', '살이', '싫다고', '울']"
238,35,배곧 투파인드피터 배곧점,블로그 리뷰,친구랑 놀고 먹고 여행계획 짜는 일상,27,30,53,357,"['심씨', '드']"
239,36,배곧 투파인드피터 배곧점,블로그 리뷰,분위기좋은 배곧 맛집 '투파인드피터' 내돈내산 찐후기! 주차/메뉴/룸,5,0,31,242,[]
240,37,배곧 투파인드피터 배곧점,블로그 리뷰,시흥 투파인드피터 배곧점 내돈내먹 솔직후기,27,22,40,2515,[]
241,38,배곧 투파인드피터 배곧점,블로그 리뷰,알싸한 구월 일상 ,9,14,71,96,"['9', '탈출', '사진', '그치만']"
242,39,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 분위기 맛집 '투파인드피터',22,30,23,747,"['친구', '토요일', '갔는데', '없어서', '놀램', '파인', '피터']"
243,40,배곧 투파인드피터 배곧점,블로그 리뷰,"배곧 아브뉴프랑 데이트 맛집, 투파인드피터",5,3,26,131,"['안녕하세요', '청춘', '논']"
244,41,배곧 투파인드피터 배곧점,블로그 리뷰,좋아하는 계절,54,14,69,361,"['분명', '사랑', '운동']"
245,42,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 투파인드피터,5,4,17,370,[]
246,43,배곧 투파인드피터 배곧점,블로그 리뷰,배곧파스타스테이크맛집 투파인드피터 내돈내산 가격과후기,50,6,34,5173,[]
247,44,배곧 투파인드피터 배곧점,블로그 리뷰,배곧신도시 맛집 : 분위기까지 좋은 <투파인드피터>,34,12,27,7290,[]
248,45,배곧 투파인드피터 배곧점,블로그 리뷰,"배곧 맛집) 세번도 넘게 방문한 스케이크, 파스타 맛집#투파인드피터 배곧점",8,3,23,1207,"['주소', '경기']"
249,46,배곧 투파인드피터 배곧점,블로그 리뷰,시흥 배곧 맛집 [투파인드피터],3,2,30,2,['안녕하세요']
250,47,배곧 투파인드피터 배곧점,블로그 리뷰,Page 12. 입이 닳아 없어져 버렸다!,9,4,24,89,['0720']
251,48,배곧 투파인드피터 배곧점,블로그 리뷰,[배곧] 시흥 정왕동 분위기 좋은 파스타집 배곧 투파인드피터 / 비추천 메뉴와 추천 메뉴 내돈내산 솔직후기 ,59,71,21,386,[]
252,49,배곧 투파인드피터 배곧점,블로그 리뷰,가성비좋은 ‘투파인드피터’,85,10,13,723,['안녕하세요']
253,50,배곧 투파인드피터 배곧점,블로그 리뷰,맛집 / 투파인드피터 배곧점,1,0,21,6,['얼마']
254,51,배곧 투파인드피터 배곧점,블로그 리뷰,[시흥배곧맛집]분위기 좋은 레스토랑/데이트장소추천/투파인드피터,7,2,25,118,['안녕하세요']
255,52,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 투파인드피터(TO FIND PETER)::분위기 좋은 파스타맛집,10,2,37,1081,[]
256,53,배곧 투파인드피터 배곧점,블로그 리뷰,"[시흥|배곧] 분위기 좋은 다이닝레스토랑 , 투파인드피터 배곧점",8,1,20,68,"['오랜', '엄마']"
257,54,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 맛집 다이닝레스토랑 투파인드피터 방문후기 : 와이프와 데이트!,16,4,28,37,"['부부', '와이프']"
258,55,배곧 투파인드피터 배곧점,블로그 리뷰,【배곧 맛집】_투파인드피터,6,2,9,668,"['안녕하세요', '바른', '엔', '입니다']"
259,56,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 시흥아울렛 데이트 분위기 좋은 맛집 투파인드피터,1,0,25,110,['안녕하세요']
260,57,배곧 투파인드피터 배곧점,블로그 리뷰,[시흥배곧맛집] 분위기맛집 이탈리아음식맛집 배곧투파인드피터 방문/내돈내먹 후기,5,1,13,60,['안녕하세']
261,58,배곧 투파인드피터 배곧점,블로그 리뷰,[배곧] 분위기 좋은 데이트 추천 맛집 | 투파인드피터 2FP,9,7,17,101,"['안녕하세요', '시국', '인지', '외출', '못', '오랜']"
262,59,배곧 투파인드피터 배곧점,블로그 리뷰,투파인드피터 시흥배곧점 배곧맛집 발견,10,7,31,404,['처가']
263,60,배곧 투파인드피터 배곧점,블로그 리뷰,"배곧 투파인드피터 ,맛도 분위기도 좋았던 배곧 파스타",4,1,34,715,"['안녕하세요', '디']"
264,61,배곧 투파인드피터 배곧점,블로그 리뷰,<배곧맛집> 투파인드피터_ 데이트코스추천_ 프라이빗한 레스토랑🍽,1055,199,26,5450,"['블', '안녕하세요']"
265,62,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 투파인드피터- 너무 맛있었던 파스타와 샐러드 맛집,6,1,18,1290,['투']
266,63,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 나들이,3,3,12,92,['내']
267,64,배곧 투파인드피터 배곧점,블로그 리뷰,"배곧 투파인드피터,파스타 먹구싶어서 가봤어요!!",2,4,2,26,[]
268,65,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 파스타 맛집 :: 투파인드피터 배곧점,2,0,30,59,[]
269,66,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 파스타 맛집 투파인드피터 갬성이 터졌지므야.?✨🙊,10,2,39,1639,[]
270,67,배곧 투파인드피터 배곧점,블로그 리뷰,[배곧/오이도] 배곧 투파인드피터/시흥아울렛/오이도카페 프로젝트C,11,9,65,192,"['쉬는', '부천역', '온', '도민', '허벅지', '만', '배고', '배', '채우러']"
271,68,배곧 투파인드피터 배곧점,블로그 리뷰,[시흥] 정왕동 배곧 갈릭 파스타 맛집 “투파인드피터 2FP”,17,16,13,1129,['해피']
272,69,배곧 투파인드피터 배곧점,블로그 리뷰,주말일상 : 배곧맛집 / 투파인드피터 / 배곧생명공원 ,8,1,33,523,['20200606']
273,70,배곧 투파인드피터 배곧점,블로그 리뷰,"<후기톡 수빈> 배곧 파스타 맛집 ""투파인드피터""",8,1,20,1096,"['안녕하세요', '후기', '수빈']"
274,71,배곧 투파인드피터 배곧점,블로그 리뷰,[시흥/배곧맛집] - TO FIND PETER 투파인드피터,3,2,14,6,"['저번', '첫', '쓰고', '근']"
275,72,배곧 투파인드피터 배곧점,블로그 리뷰,오늘은 힐링데이🖤,26,27,8,389,"['여러분', '세욤']"
276,73,배곧 투파인드피터 배곧점,블로그 리뷰,주말 배곧신도시 나들이 :)/ 투파인드피터/ 배곧아띠,37,19,14,993,"['짱하', '주말']"
277,74,배곧 투파인드피터 배곧점,블로그 리뷰,배곧가볼만한맛집 투파인드피터# 배곧점,78,16,13,4331,"['안녕하세요', '온', '마지막', '연휴', '바람']"
278,75,배곧 투파인드피터 배곧점,블로그 리뷰,"배곧, 투파인드피터",8,5,17,280,[]
279,76,배곧 투파인드피터 배곧점,블로그 리뷰,시흥 배곧신도시) 힙한 느낌의 레스토랑 : 투파인드피터 배곧점 (TO FIND PETER),7,1,21,1136,['오랜']
280,77,배곧 투파인드피터 배곧점,블로그 리뷰,배곧 _ 투파인드피터 : 분위기 좋은 파스타집,6,2,23,63,"['올', '놈', '코로나', '심해져서', '냥', '네']"
281,78,배곧 투파인드피터 배곧점,블로그 리뷰,[솔직후기] 내돈내먹 '투파인드피터' :: 아쉬움만 가득한곳 💦,4,8,36,85,['투']
282,79,배곧 투파인드피터 배곧점,블로그 리뷰,"배곧 파스타 이탈리안 맛집 투파인드피터 후기 (메뉴, 가격, 위치)",3,2,9,12,"['안녕하세요', '피우에요']"
